iter	Passed	Remaining
3229	31348	17178
3230	31357	17168
3231	31367	17158
3232	31377	17149
3233	31385	17138
3234	31394	17128
3235	31404	17119
3236	31414	17109
3237	31425	17100
3238	31435	17091
3239	31445	17081
3240	31455	17071
3241	31465	17062
3242	31474	17052
3243	31483	17042
3244	31492	17032
3245	31503	17023
3246	31514	17013
3247	31524	17004
3248	31534	16994
3249	31544	16985
3250	31553	16975
3251	31564	16966
3252	31573	16956
3253	31583	16946
3254	31592	16936
3255	31601	16926
3256	31610	16916
3257	31620	16906
3258	31630	16897
3259	31640	16887
3260	31649	16877
3261	31658	16867
3262	31668	16858
3263	31678	16848
3264	31687	16838
3265	31697	16829
3266	31708	16819
3267	31717	16809
3268	31728	16800
3269	31738	16791
3270	31748	16781
3271	31757	16771
3272	31767	16762
3273	31777	16752
3274	31788	16743
3275	31797	16733
3276	31806	16723
3277	31815	16713
3278	31825	16703
3279	31835	16694
3280	31844	16684
3281	31854	16674
3282	31863	16664
3283	31873	16654
3284	31882	16644
3285	31892	16635
3286	31902	16625
3287	31912	16616
3288	31922	16606
3289	31932	16597
3290	31942	16587
3291	31952	16577
3292	31961	16567
3293	31970	16558
3294	31981	16548
3295	31990	16538
3296	31999	16528
3297	32008	16518
3298	32017	16508
3299	32026	16498
3300	32035	16488
3301	32045	16478
3302	32055	16469
3303	32064	16459
3304	32072	16448
3305	32081	16438
3306	32090	16428
3307	32100	16418
3308	32108	16408
3309	32118	16399
3310	32129	16389
3311	32139	16380
3312	32149	16370
3313	32158	16360
3314	32166	16350
3315	32176	16340
3316	32185	16330
3317	32195	16320
3318	32205	16311
3319	32215	16301
3320	32224	16291
3321	32233	16281
3322	32243	16271
3323	32252	16262
3324	32263	16253
3325	32273	16243
3326	32283	16233
3327	32292	16224
3328	32303	16214
3329	32312	16204
3330	32322	16195
3331	32333	16186
3332	32343	16176
3333	32354	16167
3334	32364	16157
3335	32373	16148
3336	32384	16139
3337	32395	16129
3338	32405	16120
3339	32414	16110
3340	32423	16100
3341	32433	16090
3342	32443	16080
3343	32452	16071
3344	32462	16061
3345	32472	16052
3346	32483	16042
3347	32492	16032
3348	32502	16023
3349	32512	16013
3350	32522	16003
3351	32531	15994
3352	32540	15984
3353	32549	15974
3354	32559	15964
3355	32569	15954
3356	32579	15945
3357	32588	15935
3358	32598	15925
3359	32607	15915
3360	32616	15905
3361	32626	15895
3362	32636	15886
3363	32646	15876
3364	32655	15867
3365	32665	15857
3366	32674	15847
3367	32683	15837
3368	32692	15827
3369	32703	15818
3370	32713	15808
3371	32722	15798
3372	32732	15788
3373	32742	15779
3374	32752	15769
3375	32761	15759
3376	32771	15750
3377	32781	15740
3378	32791	15731
3379	32801	15721
3380	32811	15711
3381	32820	15701
3382	32830	15692
3383	32840	15682
3384	32849	15672
3385	32858	15662
3386	32867	15652
3387	32876	15642
3388	32886	15633
3389	32896	15623
3390	32905	15613
3391	32915	15603
3392	32924	15593
3393	32934	15584
3394	32942	15573
3395	32951	15563
3396	32961	15554
3397	32971	15544
3398	32981	15534
3399	32991	15525
3400	33000	15515
3401	33010	15505
3402	33020	15496
3403	33029	15486
3404	33037	15475
3405	33047	15466
3406	33056	15456
3407	33066	15446
3408	33075	15436
3409	33085	15426
3410	33093	15416
3411	33102	15406
3412	33112	15397
3413	33122	15387
3414	33132	15377
3415	33141	15367
3416	33150	15357
3417	33159	15347
3418	33169	15337
3419	33178	15327
3420	33186	15317
3421	33195	15307
3422	33205	15297
3423	33215	15288
3424	33224	15278
3425	33234	15268
3426	33244	15259
3427	33253	15249
3428	33263	15239
3429	33273	15230
3430	33282	15220
3431	33290	15209
3432	33301	15200
3433	33310	15190
3434	33320	15181
3435	33330	15171
3436	33341	15162
3437	33351	15152
3438	33362	15143
3439	33372	15133
3440	33381	15124
3441	33391	15114
3442	33402	15105
3443	33412	15095
3444	33422	15086
3445	33432	15076
3446	33441	15066
3447	33451	15056
3448	33461	15047
3449	33470	15037
3450	33481	15028
3451	33491	15018
3452	33501	15009
3453	33511	14999
3454	33521	14989
3455	33531	14980
3456	33540	14970
3457	33549	14960
3458	33559	14951
3459	33569	14941
3460	33578	14931
3461	33587	14921
3462	33595	14911
3463	33605	14901
3464	33615	14891
3465	33625	14882
3466	33634	14871
3467	33643	14862
3468	33653	14852
3469	33662	14842
3470	33673	14833
3471	33683	14823
3472	33692	14813
3473	33701	14803
3474	33710	14794
3475	33721	14784
3476	33730	14774
3477	33740	14765
3478	33750	14755
3479	33758	14745
3480	33768	14735
3481	33778	14725
3482	33788	14716
3483	33799	14707
3484	33809	14697
3485	33819	14688
3486	33830	14678
3487	33840	14669
3488	33849	14659
3489	33858	14649
3490	33868	14639
3491	33876	14629
3492	33887	14620
3493	33896	14610
3494	33906	14600
3495	33915	14590
3496	33925	14581
3497	33935	14571
3498	33944	14561
3499	33954	14551
3500	33964	14542
3501	33973	14532
3502	33982	14522
3503	33992	14512
3504	34001	14502
3505	34010	14492
3506	34018	14482
3507	34028	14472
3508	34037	14462
3509	34049	14453
3510	34060	14444
3511	34069	14434
3512	34079	14425
3513	34088	14415
3514	34097	14405
3515	34106	14395
3516	34116	14385
3517	34126	14376
3518	34135	14366
3519	34144	14356
3520	34153	14346
3521	34162	14336
3522	34172	14326
3523	34182	14317
3524	34193	14307
3525	34202	14298
3526	34212	14288
3527	34222	14278
3528	34232	14269
3529	34242	14259
3530	34251	14249
3531	34261	14240
3532	34271	14230
3533	34280	14220
3534	34290	14210
3535	34299	14200
3536	34308	14190
3537	34317	14181
3538	34327	14171
3539	34337	14161
3540	34347	14152
3541	34356	14142
3542	34365	14132
3543	34376	14122
3544	34387	14113
3545	34396	14103
3546	34405	14094
3547	34416	14084
3548	34425	14074
3549	34435	14065
3550	34445	14055
3551	34454	14045
3552	34464	14035
3553	34473	14026
3554	34483	14016
3555	34492	14006
3556	34501	13996
3557	34510	13986
3558	34520	13976
3559	34530	13967
3560	34539	13957
3561	34548	13947
3562	34557	13937
3563	34567	13928
3564	34577	13918
3565	34587	13908
3566	34596	13898
3567	34605	13888
3568	34613	13878
3569	34623	13868
3570	34632	13858
3571	34643	13849
3572	34653	13840
3573	34663	13830
3574	34672	13820
3575	34681	13810
3576	34691	13800
3577	34701	13791
3578	34712	13782
3579	34721	13772
3580	34730	13762
3581	34740	13752
3582	34750	13743
3583	34760	13733
3584	34769	13723
3585	34778	13713
3586	34788	13704
3587	34799	13694
3588	34810	13685
3589	34819	13675
3590	34828	13665
3591	34838	13655
3592	34847	13646
3593	34858	13636
3594	34868	13627
3595	34878	13617
3596	34889	13608
3597	34900	13599
3598	34909	13589
3599	34918	13579
3600	34928	13569
3601	34938	13560
3602	34947	13550
3603	34957	13540
3604	34967	13530
3605	34978	13521
3606	34988	13512
3607	34998	13502
3608	35007	13492
3609	35016	13482
3610	35025	13472
3611	35035	13463
3612	35044	13453
3613	35054	13443
3614	35063	13433
3615	35072	13423
3616	35081	13413
3617	35091	13404
3618	35100	13394
3619	35110	13384
3620	35119	13374
3621	35128	13364
3622	35138	13355
3623	35147	13345
3624	35157	13335
3625	35167	13326
3626	35176	13316
3627	35186	13306
3628	35196	13296
3629	35206	13287
3630	35215	13277
3631	35225	13267
3632	35235	13258
3633	35244	13248
3634	35254	13238
3635	35265	13229
3636	35275	13219
3637	35284	13210
3638	35294	13200
3639	35303	13190
3640	35314	13180
3641	35323	13171
3642	35333	13161
3643	35343	13151
3644	35353	13142
3645	35363	13132
3646	35374	13123
3647	35384	13114
3648	35393	13103
3649	35402	13093
3650	35412	13084
3651	35422	13074
3652	35432	13065
3653	35442	13055
3654	35451	13045
3655	35461	13036
3656	35471	13026
3657	35480	13016
3658	35490	13006
3659	35498	12996
3660	35507	12986
3661	35516	12976
3662	35525	12967
3663	35535	12957
3664	35545	12947
3665	35555	12938
3666	35564	12928
3667	35574	12918
3668	35583	12908
3669	35594	12899
3670	35604	12889
3671	35614	12880
3672	35624	12870
3673	35633	12860
3674	35643	12850
3675	35653	12841
3676	35663	12831
3677	35674	12822
3678	35684	12813
3679	35693	12803
3680	35703	12793
3681	35712	12783
3682	35721	12773
3683	35731	12763
3684	35741	12754
3685	35752	12745
3686	35762	12735
3687	35772	12726
3688	35781	12716
3689	35790	12706
3690	35800	12696
3691	35809	12686
3692	35820	12677
3693	35830	12667
3694	35839	12657
3695	35849	12648
3696	35859	12638
3697	35868	12628
3698	35877	12618
3699	35887	12609
3700	35897	12599
3701	35906	12589
3702	35916	12579
3703	35926	12570
3704	35935	12560
3705	35944	12550
3706	35952	12540
3707	35961	12530
3708	35971	12520
3709	35981	12511
3710	35991	12501
3711	36000	12491
3712	36010	12481
3713	36020	12472
3714	36029	12462
3715	36038	12452
3716	36047	12442
3717	36057	12432
3718	36068	12423
3719	36077	12413
3720	36087	12404
3721	36097	12394
3722	36107	12384
3723	36117	12375
3724	36127	12365
3725	36137	12356
3726	36146	12346
3727	36155	12336
3728	36166	12327
3729	36176	12317
3730	36186	12307
3731	36195	12297
3732	36205	12288
3733	36215	12278
3734	36225	12269
3735	36236	12259
3736	36247	12250
3737	36256	12240
3738	36267	12231
3739	36276	12221
3740	36286	12211
3741	36296	12202
3742	36305	12192
3743	36314	12182
3744	36325	12173
3745	36334	12163
3746	36344	12153
3747	36354	12143
3748	36363	12134
3749	36372	12124
3750	36382	12114
3751	36391	12104
3752	36400	12094
3753	36409	12084
3754	36419	12075
3755	36429	12065
3756	36438	12055
3757	36448	12045
3758	36457	12036
3759	36466	12026
3760	36476	12016
3761	36486	12006
3762	36496	11997
3763	36505	11987
3764	36514	11977
3765	36523	11967
3766	36532	11957
3767	36541	11947
3768	36550	11937
3769	36560	11928
3770	36571	11918
3771	36581	11909
3772	36590	11899
3773	36600	11889
3774	36610	11880
3775	36620	11870
3776	36631	11861
3777	36640	11851
3778	36650	11841
3779	36660	11832
3780	36669	11822
3781	36679	11812
3782	36688	11802
3783	36698	11793
3784	36707	11783
3785	36717	11773
3786	36725	11763
3787	36735	11753
3788	36744	11743
3789	36754	11734
3790	36764	11724
3791	36774	11715
3792	36784	11705
3793	36794	11695
3794	36804	11686
3795	36813	11676
3796	36822	11666
3797	36831	11656
3798	36841	11646
3799	36851	11637
3800	36861	11627
3801	36871	11618
3802	36881	11608
3803	36891	11598
3804	36901	11589
3805	36911	11579
3806	36919	11569
3807	36928	11559
3808	36938	11549
3809	36947	11540
3810	36957	11530
3811	36967	11520
3812	36977	11511
3813	36986	11501
3814	36995	11491
3815	37005	11481
3816	37014	11471
3817	37023	11461
3818	37032	11452
3819	37042	11442
3820	37052	11432
3821	37061	11423
3822	37071	11413
3823	37080	11403
3824	37089	11393
3825	37099	11383
3826	37110	11374
3827	37119	11364
3828	37130	11355
3829	37140	11345
3830	37149	11335
3831	37158	11325
3832	37168	11316
3833	37179	11307
3834	37189	11297
3835	37200	11288
3836	37210	11278
3837	37218	11268
3838	37228	11258
3839	37238	11249
3840	37248	11239
3841	37257	11229
3842	37268	11220
3843	37277	11210
3844	37287	11200
3845	37296	11190
3846	37306	11181
3847	37316	11171
3848	37326	11161
3849	37335	11152
3850	37346	11142
3851	37356	11133
3852	37366	11123
3853	37376	11114
3854	37386	11104
3855	37396	11094
3856	37405	11085
3857	37415	11075
3858	37425	11065
3859	37435	11056
3860	37446	11046
3861	37456	11037
3862	37466	11027
3863	37476	11017
3864	37486	11008
3865	37496	10998
3866	37506	10989
3867	37516	10979
3868	37527	10970
3869	37537	10960
3870	37547	10950
3871	37557	10941
3872	37567	10931
3873	37577	10922
3874	37587	10912
3875	37598	10903
3876	37610	10894
3877	37619	10884
3878	37629	10874
3879	37639	10864
3880	37648	10855
3881	37658	10845
3882	37668	10835
3883	37679	10826
3884	37689	10816
3885	37698	10807
3886	37708	10797
3887	37718	10787
3888	37728	10778
3889	37737	10768
3890	37748	10758
3891	37757	10749
3892	37766	10739
3893	37776	10729
3894	37787	10720
3895	37798	10710
3896	37808	10701
3897	37818	10691
3898	37828	10681
3899	37837	10672
3900	37847	10662
3901	37856	10652
3902	37865	10642
3903	37875	10633
3904	37885	10623
3905	37895	10613
3906	37906	10604
3907	37916	10594
3908	37926	10585
3909	37936	10575
3910	37946	10566
3911	37956	10556
3912	37965	10546
3913	37974	10536
3914	37983	10526
3915	37992	10516
3916	38002	10507
3917	38011	10497
3918	38021	10487
3919	38031	10478
3920	38040	10468
3921	38048	10458
3922	38058	10448
3923	38068	10438
3924	38078	10429
3925	38087	10419
3926	38098	10409
3927	38108	10400
3928	38118	10390
3929	38127	10380
3930	38137	10371
3931	38147	10361
3932	38158	10352
3933	38167	10342
3934	38177	10332
3935	38187	10323
3936	38197	10313
3937	38206	10303
3938	38216	10293
3939	38225	10283
3940	38234	10274
3941	38243	10264
3942	38253	10254
3943	38262	10244
3944	38272	10235
3945	38282	10225
3946	38292	10215
3947	38302	10206
3948	38312	10196
3949	38321	10186
3950	38331	10177
3951	38340	10167
3952	38349	10157
3953	38359	10147
3954	38368	10137
3955	38378	10128
3956	38387	10118
3957	38398	10108
3958	38407	10098
3959	38417	10089
3960	38427	10079
3961	38436	10069
3962	38446	10060
3963	38456	10050
3964	38466	10040
3965	38476	10031
3966	38485	10021
3967	38495	10012
3968	38505	10002
3969	38515	9992
3970	38524	9982
3971	38533	9972
3972	38542	9963
3973	38552	9953
3974	38561	9943
3975	38570	9933
3976	38579	9923
3977	38589	9914
3978	38599	9904
3979	38608	9894
3980	38618	9885
3981	38628	9875
3982	38637	9865
3983	38646	9855
3984	38656	9845
3985	38666	9836
3986	38675	9826
3987	38684	9816
3988	38694	9807
3989	38704	9797
3990	38713	9787
3991	38722	9777
3992	38731	9767
3993	38741	9758
3994	38751	9748
3995	38761	9738
3996	38770	9728
3997	38779	9719
3998	38789	9709
3999	38798	9699
4000	38807	9689
4001	38817	9680
4002	38827	9670
4003	38837	9660
4004	38847	9651
4005	38857	9641
4006	38867	9631
4007	38877	9622
4008	38886	9612
4009	38895	9602
4010	38904	9592
4011	38914	9583
4012	38923	9573
4013	38933	9563
4014	38944	9554
4015	38953	9544
4016	38963	9534
4017	38973	9525
4018	38982	9515
4019	38991	9505
4020	39001	9495
4021	39011	9486
4022	39021	9476
4023	39031	9466
4024	39041	9457
4025	39050	9447
4026	39060	9437
4027	39070	9428
4028	39079	9418
4029	39089	9408
4030	39100	9399
4031	39111	9389
4032	39120	9380
4033	39130	9370
4034	39140	9360
4035	39151	9351
4036	39160	9341
4037	39170	9331
4038	39179	9321
4039	39188	9312
4040	39197	9302
4041	39207	9292
4042	39216	9282
4043	39226	9273
4044	39234	9263
4045	39243	9253
4046	39254	9243
4047	39264	9234
4048	39274	9224
4049	39283	9214
4050	39292	9204
4051	39302	9195
4052	39311	9185
4053	39321	9175
4054	39331	9165
4055	39340	9156
4056	39350	9146
4057	39360	9136
4058	39369	9127
4059	39378	9117
4060	39387	9107
4061	39396	9097
4062	39406	9087
4063	39415	9078
4064	39425	9068
4065	39435	9058
4066	39444	9048
4067	39453	9039
4068	39463	9029
4069	39473	9019
4070	39484	9010
4071	39493	9000
4072	39503	8990
4073	39512	8981
4074	39522	8971
4075	39532	8961
4076	39542	8952
4077	39552	8942
4078	39562	8932
4079	39572	8923
4080	39582	8913
4081	39591	8903
4082	39603	8894
4083	39613	8884
4084	39623	8875
4085	39633	8865
4086	39643	8855
4087	39652	8846
4088	39661	8836
4089	39671	8826
4090	39681	8816
4091	39691	8807
4092	39700	8797
4093	39710	8787
4094	39720	8778
4095	39729	8768
4096	39739	8758
4097	39749	8749
4098	39758	8739
4099	39767	8729
4100	39777	8719
4101	39787	8710
4102	39796	8700
4103	39805	8690
4104	39815	8680
4105	39825	8671
4106	39834	8661
4107	39843	8651
4108	39854	8641
4109	39863	8632
4110	39873	8622
4111	39882	8612
4112	39892	8603
4113	39901	8593
4114	39910	8583
4115	39920	8573
4116	39930	8564
4117	39939	8554
4118	39949	8544
4119	39959	8535
4120	39969	8525
4121	39978	8515
4122	39987	8505
4123	39997	8496
4124	40007	8486
4125	40017	8476
4126	40028	8467
4127	40037	8457
4128	40047	8447
4129	40057	8438
4130	40067	8428
4131	40076	8418
4132	40086	8409
4133	40096	8399
4134	40105	8389
4135	40116	8380
4136	40125	8370
4137	40134	8360
4138	40143	8350
4139	40154	8341
4140	40163	8331
4141	40173	8321
4142	40182	8311
4143	40191	8302
4144	40202	8292
4145	40212	8282
4146	40221	8273
4147	40231	8263
4148	40241	8253
4149	40249	8243
4150	40259	8234
4151	40268	8224
4152	40277	8214
4153	40288	8205
4154	40296	8195
4155	40305	8185
4156	40315	8175
4157	40323	8165
4158	40333	8155
4159	40344	8146
4160	40354	8136
4161	40363	8126
4162	40373	8117
4163	40381	8107
4164	40391	8097
4165	40400	8087
4166	40410	8078
4167	40419	8068
4168	40429	8058
4169	40439	8049
4170	40448	8039
4171	40458	8029
4172	40467	8019
4173	40477	8010
4174	40487	8000
4175	40496	7990
4176	40505	7980
4177	40514	7971
4178	40523	7961
4179	40534	7951
4180	40544	7942
4181	40555	7932
4182	40565	7923
4183	40576	7913
4184	40587	7904
4185	40597	7894
4186	40607	7884
4187	40617	7875
4188	40627	7865
4189	40637	7855
4190	40647	7846
4191	40656	7836
4192	40666	7826
4193	40676	7817
4194	40684	7807
4195	40693	7797
4196	40703	7787
4197	40713	7778
4198	40723	7768
4199	40733	7758
4200	40744	7749
4201	40753	7739
4202	40764	7729
4203	40773	7720
4204	40783	7710
4205	40792	7700
4206	40801	7690
4207	40811	7681
4208	40823	7671
4209	40833	7662
4210	40843	7652
4211	40855	7643
4212	40866	7633
4213	40875	7624
4214	40885	7614
4215	40895	7604
4216	40905	7595
4217	40915	7585
4218	40925	7575
4219	40935	7566
4220	40945	7556
4221	40954	7546
4222	40964	7537
4223	40973	7527
4224	40983	7517
4225	40992	7507
4226	41001	7497
4227	41010	7488
4228	41020	7478
4229	41031	7469
4230	41041	7459
4231	41050	7449
4232	41060	7439
4233	41069	7430
4234	41079	7420
4235	41089	7410
4236	41099	7401
4237	41109	7391
4238	41120	7382
4239	41130	7372
4240	41140	7362
4241	41151	7353
4242	41160	7343
4243	41170	7333
4244	41179	7324
4245	41189	7314
4246	41198	7304
4247	41207	7294
4248	41216	7284
4249	41226	7275
4250	41235	7265
4251	41243	7255
4252	41254	7246
4253	41265	7236
4254	41274	7226
4255	41284	7217
4256	41294	7207
4257	41303	7197
4258	41313	7187
4259	41322	7178
4260	41332	7168
4261	41341	7158
4262	41350	7148
4263	41361	7139
4264	41370	7129
4265	41381	7120
4266	41391	7110
4267	41400	7100
4268	41410	7090
4269	41421	7081
4270	41429	7071
4271	41438	7061
4272	41447	7051
4273	41457	7042
4274	41467	7032
4275	41477	7022
4276	41486	7013
4277	41496	7003
4278	41505	6993
4279	41515	6983
4280	41525	6974
4281	41535	6964
4282	41545	6954
4283	41554	6945
4284	41564	6935
4285	41573	6925
4286	41582	6915
4287	41592	6906
4288	41601	6896
4289	41611	6886
4290	41621	6877
4291	41630	6867
4292	41638	6857
4293	41647	6847
4294	41658	6837
4295	41668	6828
4296	41678	6818
4297	41689	6809
4298	41699	6799
4299	41708	6789
4300	41718	6780
4301	41728	6770
4302	41737	6760
4303	41746	6750
4304	41756	6741
4305	41764	6731
4306	41773	6721
4307	41784	6711
4308	41793	6702
4309	41802	6692
4310	41811	6682
4311	41820	6672
4312	41831	6663
4313	41841	6653
4314	41850	6643
4315	41860	6633
4316	41870	6624
4317	41878	6614
4318	41887	6604
4319	41896	6594
4320	41905	6584
4321	41914	6575
4322	41924	6565
4323	41933	6555
4324	41942	6545
4325	41951	6536
4326	41960	6526
4327	41969	6516
4328	41978	6506
4329	41986	6496
4330	41995	6487
4331	42005	6477
4332	42013	6467
4333	42023	6457
4334	42033	6447
4335	42042	6438
4336	42051	6428
4337	42060	6418
4338	42070	6408
4339	42080	6399
4340	42091	6389
4341	42100	6380
4342	42110	6370
4343	42120	6360
4344	42130	6351
4345	42140	6341
4346	42149	6331
4347	42159	6321
4348	42168	6312
4349	42178	6302
4350	42189	6293
4351	42200	6283
4352	42210	6273
4353	42221	6264
4354	42231	6254
4355	42240	6244
4356	42248	6235
4357	42258	6225
4358	42268	6215
4359	42278	6206
4360	42289	6196
4361	42298	6186
4362	42309	6177
4363	42319	6167
4364	42328	6157
4365	42337	6147
4366	42346	6138
4367	42355	6128
4368	42364	6118
4369	42374	6108
4370	42384	6099
4371	42394	6089
4372	42403	6079
4373	42413	6070
4374	42423	6060
4375	42432	6050
4376	42442	6040
4377	42451	6031
4378	42461	6021
4379	42471	6011
4380	42480	6002
4381	42489	5992
4382	42499	5982
4383	42508	5972
4384	42518	5963
4385	42528	5953
4386	42539	5944
4387	42548	5934
4388	42556	5924
4389	42567	5914
4390	42577	5905
4391	42588	5895
4392	42598	5886
4393	42608	5876
4394	42618	5866
4395	42627	5856
4396	42637	5847
4397	42647	5837
4398	42657	5827
4399	42667	5818
4400	42676	5808
4401	42685	5798
4402	42695	5789
4403	42705	5779
4404	42716	5769
4405	42725	5760
4406	42734	5750
4407	42745	5740
4408	42755	5731
4409	42764	5721
4410	42773	5711
4411	42783	5701
4412	42793	5692
4413	42803	5682
4414	42814	5673
4415	42824	5663
4416	42834	5653
4417	42844	5644
4418	42854	5634
4419	42863	5624
4420	42873	5614
4421	42882	5605
4422	42892	5595
4423	42901	5585
4424	42911	5576
4425	42920	5566
4426	42931	5556
4427	42939	5546
4428	42949	5537
4429	42959	5527
4430	42969	5517
4431	42979	5508
4432	42988	5498
4433	42999	5488
4434	43009	5479
4435	43020	5469
4436	43030	5459
4437	43039	5450
4438	43048	5440
4439	43057	5430
4440	43066	5420
4441	43075	5411
4442	43085	5401
4443	43094	5391
4444	43104	5381
4445	43113	5372
4446	43122	5362
4447	43132	5352
4448	43141	5342
4449	43151	5333
4450	43161	5323
4451	43171	5314
4452	43181	5304
4453	43190	5294
4454	43200	5284
4455	43210	5275
4456	43219	5265
4457	43231	5255
4458	43241	5246
4459	43251	5236
4460	43260	5226
4461	43269	5217
4462	43279	5207
4463	43288	5197
4464	43299	5188
4465	43308	5178
4466	43317	5168
4467	43327	5159
4468	43338	5149
4469	43348	5139
4470	43359	5130
4471	43369	5120
4472	43379	5110
4473	43388	5101
4474	43397	5091
4475	43405	5081
4476	43415	5071
4477	43425	5062
4478	43434	5052
4479	43444	5042
4480	43454	5032
4481	43463	5023
4482	43473	5013
4483	43483	5003
4484	43493	4994
4485	43502	4984
4486	43511	4974
4487	43520	4964
4488	43530	4955
4489	43540	4945
4490	43550	4935
4491	43559	4926
4492	43568	4916
4493	43578	4906
4494	43587	4896
4495	43597	4887
4496	43607	4877
4497	43616	4867
4498	43625	4858
4499	43634	4848
4500	43644	4838
4501	43653	4828
4502	43661	4818
4503	43671	4809
4504	43681	4799
4505	43690	4789
4506	43700	4780
4507	43710	4770
4508	43720	4760
4509	43730	4751
4510	43740	4741
4511	43750	4731
4512	43759	4722
4513	43768	4712
4514	43777	4702
4515	43787	4692
4516	43796	4683
4517	43805	4673
4518	43816	4663
4519	43826	4654
4520	43835	4644
4521	43845	4634
4522	43854	4624
4523	43864	4615
4524	43873	4605
4525	43883	4595
4526	43893	4586
4527	43902	4576
4528	43912	4566
4529	43922	4557
4530	43932	4547
4531	43942	4537
4532	43952	4528
4533	43962	4518
4534	43970	4508
4535	43980	4498
4536	43988	4489
4537	43998	4479
4538	44008	4469
4539	44018	4460
4540	44027	4450
4541	44036	4440
4542	44046	4430
4543	44056	4421
4544	44067	4411
4545	44077	4401
4546	44086	4392
4547	44096	4382
4548	44105	4372
4549	44115	4363
4550	44125	4353
4551	44136	4343
4552	44147	4334
4553	44157	4324
4554	44167	4314
4555	44178	4305
4556	44188	4295
4557	44197	4285
4558	44206	4276
4559	44216	4266
4560	44225	4256
4561	44235	4247
4562	44245	4237
4563	44254	4227
4564	44263	4217
4565	44272	4208
4566	44281	4198
4567	44290	4188
4568	44300	4178
4569	44309	4169
4570	44318	4159
4571	44327	4149
4572	44338	4140
4573	44348	4130
4574	44358	4120
4575	44367	4110
4576	44377	4101
4577	44386	4091
4578	44398	4082
4579	44407	4072
4580	44417	4062
4581	44426	4052
4582	44436	4043
4583	44446	4033
4584	44456	4023
4585	44466	4014
4586	44475	4004
4587	44485	3994
4588	44494	3985
4589	44504	3975
4590	44514	3965
4591	44523	3955
4592	44533	3946
4593	44542	3936
4594	44553	3926
4595	44563	3917
4596	44573	3907
4597	44584	3898
4598	44594	3888
4599	44603	3878
4600	44613	3868
4601	44624	3859
4602	44633	3849
4603	44643	3839
4604	44653	3830
4605	44663	3820
4606	44672	3810
4607	44681	3801
4608	44690	3791
4609	44699	3781
4610	44708	3771
4611	44718	3762
4612	44728	3752
4613	44738	3742
4614	44747	3733
4615	44758	3723
4616	44768	3713
4617	44779	3704
4618	44788	3694
4619	44797	3684
4620	44807	3674
4621	44816	3665
4622	44825	3655
4623	44835	3645
4624	44845	3636
4625	44854	3626
4626	44863	3616
4627	44872	3606
4628	44882	3597
4629	44892	3587
4630	44902	3577
4631	44913	3568
4632	44923	3558
4633	44933	3548
4634	44942	3539
4635	44952	3529
4636	44961	3519
4637	44970	3510
4638	44980	3500
4639	44991	3490
4640	45002	3481
4641	45012	3471
4642	45021	3461
4643	45031	3451
4644	45040	3442
4645	45050	3432
4646	45059	3422
4647	45069	3413
4648	45081	3403
4649	45091	3394
4650	45101	3384
4651	45111	3374
4652	45121	3364
4653	45132	3355
4654	45142	3345
4655	45152	3335
4656	45162	3326
4657	45172	3316
4658	45181	3306
4659	45192	3297
4660	45203	3287
4661	45213	3278
4662	45223	3268
4663	45233	3258
4664	45243	3249
4665	45254	3239
4666	45263	3229
4667	45274	3220
4668	45284	3210
4669	45294	3200
4670	45304	3191
4671	45313	3181
4672	45323	3171
4673	45333	3161
4674	45342	3152
4675	45352	3142
4676	45362	3132
4677	45372	3123
4678	45381	3113
4679	45391	3103
4680	45400	3093
4681	45411	3084
4682	45420	3074
4683	45429	3064
4684	45439	3055
4685	45449	3045
4686	45458	3035
4687	45467	3025
4688	45476	3016
4689	45485	3006
4690	45495	2996
4691	45504	2987
4692	45513	2977
4693	45524	2967
4694	45534	2958
4695	45546	2948
4696	45555	2938
4697	45564	2929
4698	45575	2919
4699	45585	2909
4700	45595	2900
4701	45605	2890
4702	45615	2880
4703	45625	2870
4704	45635	2861
4705	45645	2851
4706	45655	2841
4707	45664	2832
4708	45673	2822
4709	45682	2812
4710	45692	2803
4711	45701	2793
4712	45710	2783
4713	45719	2773
4714	45729	2764
4715	45738	2754
4716	45746	2744
4717	45756	2734
4718	45765	2725
4719	45775	2715
4720	45784	2705
4721	45793	2696
4722	45802	2686
4723	45812	2676
4724	45822	2666
4725	45832	2657
4726	45842	2647
4727	45852	2637
4728	45861	2628
4729	45871	2618
4730	45881	2608
4731	45891	2599
4732	45902	2589
4733	45913	2579
4734	45923	2570
4735	45933	2560
4736	45944	2550
4737	45954	2541
4738	45964	2531
4739	45974	2521
4740	45984	2512
4741	45992	2502
4742	46002	2492
4743	46011	2482
4744	46020	2473
4745	46029	2463
4746	46038	2453
4747	46048	2444
4748	46057	2434
4749	46067	2424
4750	46078	2414
4751	46088	2405
4752	46099	2395
4753	46109	2385
4754	46118	2376
4755	46126	2366
4756	46135	2356
4757	46145	2347
4758	46154	2337
4759	46163	2327
4760	46173	2317
4761	46182	2308
4762	46191	2298
4763	46199	2288
4764	46209	2278
4765	46219	2269
4766	46230	2259
4767	46240	2249
4768	46249	2240
4769	46259	2230
4770	46268	2220
4771	46278	2211
4772	46287	2201
4773	46295	2191
4774	46304	2181
4775	46314	2172
4776	46324	2162
4777	46333	2152
4778	46343	2143
4779	46352	2133
4780	46363	2123
4781	46373	2114
4782	46381	2104
