iter	RMSE
2925	0.3882211134
2926	0.3881314911
2927	0.3880922431
2928	0.3879758332
2929	0.3879061172
2930	0.3878384752
2931	0.3877644999
2932	0.3877131117
2933	0.3876557166
2934	0.3876039902
2935	0.3875445087
2936	0.387494568
2937	0.3874184769
2938	0.3873670338
2939	0.3873333164
2940	0.3872293074
2941	0.3871938172
2942	0.3871651518
2943	0.3871189412
2944	0.3870820423
2945	0.387010896
2946	0.386938846
2947	0.3869139744
2948	0.386895678
2949	0.3868172715
2950	0.3867779309
2951	0.3867411589
2952	0.3866643374
2953	0.3865897516
2954	0.3865077477
2955	0.386428011
2956	0.3863640277
2957	0.3863249283
2958	0.3862815112
2959	0.386227064
2960	0.3861825896
2961	0.3861370884
2962	0.3860928153
2963	0.3860539666
2964	0.3860253938
2965	0.3859941167
2966	0.3859130636
2967	0.3858782212
2968	0.3857942091
2969	0.3857695305
2970	0.3857407082
2971	0.3856834496
2972	0.3856241935
2973	0.385587118
2974	0.3855523674
2975	0.3855030523
2976	0.3854694
2977	0.3854276909
2978	0.3853846603
2979	0.3853159764
2980	0.3852533669
2981	0.3852176833
2982	0.3851586152
2983	0.3851063815
2984	0.3850625474
2985	0.385030549
2986	0.3849874088
2987	0.3849391298
2988	0.3849061916
2989	0.3848521661
2990	0.3847876474
2991	0.3847247082
2992	0.3846522432
2993	0.3845865126
2994	0.3845155838
2995	0.3844697807
2996	0.3843519235
2997	0.3843149223
2998	0.3842658124
2999	0.3842225128
3000	0.3841763539
3001	0.3841348612
3002	0.384075061
3003	0.3840437181
3004	0.3839795917
3005	0.3838993587
3006	0.3838640606
3007	0.3837925309
3008	0.3837326695
3009	0.38365275
3010	0.3835932036
3011	0.383563482
3012	0.3835135994
3013	0.3834562924
3014	0.3833982373
3015	0.3833554372
3016	0.3833261929
3017	0.3833004521
3018	0.3832602267
3019	0.3832038895
3020	0.3831433536
3021	0.3830931981
3022	0.3830417825
3023	0.3830103834
3024	0.3829694389
3025	0.3828821472
3026	0.3828266495
3027	0.3827367081
3028	0.3826734369
3029	0.382637692
3030	0.3826029713
3031	0.3825388523
3032	0.382434055
3033	0.3823901849
3034	0.3823050154
3035	0.3822470357
3036	0.3822011016
3037	0.3821230765
3038	0.382041521
3039	0.3819952905
3040	0.3819582402
3041	0.3819200811
3042	0.3818969639
3043	0.3818419736
3044	0.3817945824
3045	0.3817115411
3046	0.3816204838
3047	0.3815910149
3048	0.3815125433
3049	0.381482972
3050	0.3814519539
3051	0.3814118626
3052	0.3813778706
3053	0.3813123787
3054	0.381272453
3055	0.3812339072
3056	0.3811798305
3057	0.3811251058
3058	0.3810848581
3059	0.3809863348
3060	0.3809359002
3061	0.3808644305
3062	0.3808356509
3063	0.3807713481
3064	0.3807177717
3065	0.380690913
3066	0.3806545082
3067	0.3805962288
3068	0.3805533824
3069	0.3805166309
3070	0.3804790001
3071	0.3804380977
3072	0.3804018366
3073	0.3803648467
3074	0.3803376712
3075	0.3802581377
3076	0.3802197598
3077	0.3801589791
3078	0.3801218392
3079	0.3800440315
3080	0.3799975289
3081	0.3799564239
3082	0.3799071915
3083	0.3798535131
3084	0.3797974861
3085	0.3797434307
3086	0.3796969391
3087	0.379662083
3088	0.3796102799
3089	0.3795825308
3090	0.379488995
3091	0.3794561036
3092	0.3794169226
3093	0.3793678327
3094	0.3793196234
3095	0.3792895416
3096	0.3792332104
3097	0.3791780235
3098	0.3791281262
3099	0.3790680817
3100	0.3790303159
3101	0.3789960554
3102	0.3789451707
3103	0.3788885409
3104	0.3788131698
3105	0.3787694748
3106	0.3787100254
3107	0.378645252
3108	0.3786071087
3109	0.3785692472
3110	0.3785117943
3111	0.3784536321
3112	0.3784224715
3113	0.3783605598
3114	0.3782674025
3115	0.3782091148
3116	0.3781505192
3117	0.3781299813
3118	0.3780870019
3119	0.3779893174
3120	0.3779353497
3121	0.377898079
3122	0.37787364
3123	0.3778161528
3124	0.3777691402
3125	0.37774102
3126	0.3776754842
3127	0.377604817
3128	0.3775234529
3129	0.3774841101
3130	0.3774300419
3131	0.3773985392
3132	0.3773199192
3133	0.3772768191
3134	0.3772043246
3135	0.3771690542
3136	0.3771404122
3137	0.3770987254
3138	0.3770278701
3139	0.3769909063
3140	0.3769523975
3141	0.3769010441
3142	0.3768604248
3143	0.376829169
3144	0.3767330471
3145	0.3766959611
3146	0.3766350986
3147	0.3766003368
3148	0.376557766
3149	0.3765380114
3150	0.3764801179
3151	0.37642651
3152	0.3763919419
3153	0.3763505081
3154	0.3763301726
3155	0.3762988345
3156	0.3762232079
3157	0.3761978266
3158	0.3761735614
3159	0.376118225
3160	0.3760527937
3161	0.3759845297
3162	0.3759305738
3163	0.3758819316
3164	0.3758336993
3165	0.3757811153
3166	0.3757651727
3167	0.3757161685
3168	0.3756819606
3169	0.3756459443
3170	0.3755958899
3171	0.3755615512
3172	0.3754901038
3173	0.3754352572
3174	0.375397271
3175	0.3753580639
3176	0.3753283137
3177	0.3752900462
3178	0.3752463782
3179	0.3752062741
3180	0.3751562819
3181	0.375082923
3182	0.3750551792
3183	0.3749695519
3184	0.3749446803
3185	0.3749093425
3186	0.3748679038
3187	0.3747911857
3188	0.3747684534
3189	0.3747379212
3190	0.3746899781
3191	0.3746610942
3192	0.3746221105
3193	0.3745751251
3194	0.3745449897
3195	0.3744641717
3196	0.3744184625
3197	0.3743352706
3198	0.3742757989
3199	0.3742034195
3200	0.3741664992
3201	0.374134857
3202	0.3740707207
3203	0.3740199998
3204	0.3739534353
3205	0.3738941084
3206	0.3738412717
3207	0.3737915846
3208	0.3737734757
3209	0.3737540769
3210	0.3737188976
3211	0.3736742198
3212	0.3736316401
3213	0.3735949452
3214	0.3735394279
3215	0.3734922858
3216	0.3734227685
3217	0.3733633384
3218	0.3733352741
3219	0.3732990572
3220	0.3732529643
3221	0.3732152964
3222	0.3731787069
3223	0.3731282846
3224	0.3730718412
3225	0.3730192562
3226	0.3729575067
3227	0.3729130898
3228	0.3728663635
3229	0.3728245407
3230	0.3727674458
3231	0.3727010271
3232	0.3726472919
3233	0.3725420267
3234	0.372485751
3235	0.3724214083
3236	0.3723696935
3237	0.3723191045
3238	0.3722744203
3239	0.3722025679
3240	0.3721273662
3241	0.3720503968
3242	0.3719823243
3243	0.3719009922
3244	0.3718758032
3245	0.3718257628
3246	0.3717775864
3247	0.3717019917
3248	0.3716764612
3249	0.3716387247
3250	0.3715961555
3251	0.3715457452
3252	0.3715162656
3253	0.3714448985
3254	0.3714230008
3255	0.3713432607
3256	0.3713160797
3257	0.3712542033
3258	0.371232761
3259	0.3711507754
3260	0.3711223848
3261	0.3710259757
3262	0.3709597499
3263	0.370924949
3264	0.3708848355
3265	0.3708464606
3266	0.370793058
3267	0.3707640059
3268	0.3707217689
3269	0.3706857851
3270	0.3706108753
3271	0.3705735415
3272	0.3705286456
3273	0.3704982717
3274	0.3704481362
3275	0.3703987317
3276	0.3703697144
3277	0.3703239917
3278	0.3702864797
3279	0.3702490675
3280	0.3701899874
3281	0.3701537137
3282	0.3701142056
3283	0.3700627784
3284	0.3700134447
3285	0.3699797905
3286	0.3699159556
3287	0.3698727515
3288	0.3698359115
3289	0.3697970138
3290	0.3697274029
3291	0.3696780536
3292	0.3696037764
3293	0.3695778663
3294	0.3695329884
3295	0.3694998794
3296	0.3694581293
3297	0.3694188058
3298	0.3693488419
3299	0.3693080368
3300	0.3692749417
3301	0.3692432635
3302	0.3691841198
3303	0.3691173905
3304	0.3690749364
3305	0.3690126906
3306	0.3689829323
3307	0.3689381792
3308	0.3688883598
3309	0.3688368228
3310	0.3687718982
3311	0.3687179234
3312	0.3686866478
3313	0.3686475273
3314	0.3685937298
3315	0.3685597534
3316	0.3685271078
3317	0.3684852184
3318	0.3684344153
3319	0.3684089511
3320	0.3683829251
3321	0.3683387255
3322	0.3682745745
3323	0.3682001201
3324	0.3681569867
3325	0.3681118468
3326	0.3680863057
3327	0.3680477569
3328	0.3679936902
3329	0.3679592583
3330	0.3679114949
3331	0.3678569047
3332	0.3678046735
3333	0.3677590329
3334	0.3677122104
3335	0.3676804203
3336	0.3676376354
3337	0.3676012842
3338	0.3675564656
3339	0.3675062629
3340	0.3674768457
3341	0.3673958551
3342	0.3673362314
3343	0.3672808743
3344	0.3672274909
3345	0.3671628799
3346	0.3671086919
3347	0.3670675597
3348	0.3669990329
3349	0.3669717919
3350	0.3668948593
3351	0.3668295335
3352	0.3667896044
3353	0.3667177423
3354	0.3666986488
3355	0.3666408884
3356	0.3666091384
3357	0.3665674324
3358	0.3665340877
3359	0.3664979301
3360	0.366427591
3361	0.3663589792
3362	0.3663395987
3363	0.3662780909
3364	0.3662553022
3365	0.3661684832
3366	0.3661415995
3367	0.3660896234
3368	0.3660589761
3369	0.3660191525
3370	0.3659397455
3371	0.3659029229
3372	0.3658488193
3373	0.365820482
3374	0.3657783138
3375	0.3657211496
3376	0.3656800397
3377	0.365655808
3378	0.365623859
3379	0.3655975613
3380	0.3655525858
3381	0.3654818041
3382	0.3654288543
3383	0.3653769948
3384	0.3653306781
3385	0.3652813827
3386	0.365231084
3387	0.3651904427
3388	0.3651476688
3389	0.3650971183
3390	0.3650057939
3391	0.3649732449
3392	0.3649273012
3393	0.3649087539
3394	0.3648576278
3395	0.3647929615
3396	0.3647667073
3397	0.3647133438
3398	0.364673728
3399	0.3646400897
3400	0.364577823
3401	0.3645167974
3402	0.3644622542
3403	0.364379909
3404	0.3643341545
3405	0.3643103545
3406	0.3642508682
3407	0.3642193075
3408	0.3641453828
3409	0.3640919474
3410	0.364064361
3411	0.3640188929
3412	0.3639628988
3413	0.3639136712
3414	0.3638688945
3415	0.3638129488
3416	0.3637896848
3417	0.3637334723
3418	0.3636939405
3419	0.3636628409
3420	0.3636133351
3421	0.3635704629
3422	0.3635304998
3423	0.3634919929
3424	0.3634474569
3425	0.3633977158
3426	0.3633625465
3427	0.3633166208
3428	0.3632954592
3429	0.3632547998
3430	0.3632055981
3431	0.3631748471
3432	0.3631278977
3433	0.3631033458
3434	0.3630660647
3435	0.3630279771
3436	0.3630054256
3437	0.3629547991
3438	0.362909358
3439	0.3628657138
3440	0.3627941738
3441	0.3627130486
3442	0.3626422983
3443	0.3626105237
3444	0.3625765312
3445	0.3625101331
3446	0.3624631524
3447	0.3624232041
3448	0.3623401972
3449	0.3623237931
3450	0.3622786466
3451	0.3622190637
3452	0.3621626452
3453	0.3621256892
3454	0.3620565163
3455	0.3620204705
3456	0.3619824694
3457	0.3619356738
3458	0.3619022058
3459	0.3618523989
3460	0.3618174256
3461	0.3617856796
3462	0.3617428743
3463	0.3617065663
3464	0.3616669739
3465	0.3616265489
3466	0.3615702198
3467	0.3615088067
3468	0.3614728206
3469	0.3614365464
3470	0.3613974092
3471	0.3613454707
3472	0.3613112122
3473	0.36127119
3474	0.3612354207
3475	0.3611932864
3476	0.3611793404
3477	0.3611313601
3478	0.3610768327
3479	0.3610383513
3480	0.3610190786
3481	0.3609414382
3482	0.3609246164
3483	0.360887006
3484	0.3608241788
3485	0.3607992677
3486	0.3607507012
3487	0.3607096211
3488	0.3606889024
3489	0.3606513331
3490	0.3606242093
3491	0.3605997154
3492	0.3605683087
3493	0.3605311099
3494	0.3605013494
3495	0.360478736
3496	0.360428153
3497	0.360388186
3498	0.3603280272
3499	0.360295283
3500	0.3602120973
3501	0.3601790494
3502	0.3601118115
3503	0.3600504711
3504	0.3600201844
3505	0.3599722752
3506	0.3599350116
3507	0.3599087037
3508	0.3598770613
3509	0.3598413621
3510	0.3598159405
3511	0.3597695891
3512	0.359701176
3513	0.3596217626
3514	0.3595901824
3515	0.359535155
3516	0.359468421
3517	0.3594062798
3518	0.3593608967
3519	0.3593319742
3520	0.3592997517
3521	0.3592746557
3522	0.3592543495
3523	0.3592191466
3524	0.3591739844
3525	0.3591317105
3526	0.3590839683
3527	0.3590579751
3528	0.3590207727
3529	0.3589892287
3530	0.3589621406
3531	0.3589028856
3532	0.3588435664
3533	0.3587989179
3534	0.3587520668
3535	0.3587142035
3536	0.3586465187
3537	0.3586066346
3538	0.3585730726
3539	0.3585383618
3540	0.3584863387
3541	0.3584282161
3542	0.3583957774
3543	0.358353433
3544	0.3583147114
3545	0.358281904
3546	0.358241821
3547	0.3581865449
3548	0.3581292825
3549	0.3580975043
3550	0.3580337452
3551	0.3579792924
3552	0.3579469774
3553	0.3578749115
3554	0.3577990572
3555	0.3577470718
3556	0.3577053999
3557	0.3576636292
3558	0.3576065504
3559	0.3575546182
3560	0.3575007917
3561	0.357472455
3562	0.3573894762
3563	0.3573525327
3564	0.3572809628
3565	0.3572359971
3566	0.3571789278
3567	0.3571129515
3568	0.3570566233
3569	0.3570155332
3570	0.3569713028
3571	0.3569371261
3572	0.3569056623
3573	0.3568426263
3574	0.3567878327
3575	0.3567419105
3576	0.3567009136
3577	0.3566354145
3578	0.3566104166
3579	0.3565581556
3580	0.3565117173
3581	0.3564681095
3582	0.3564288618
3583	0.3563839025
3584	0.3563182828
3585	0.3562852983
3586	0.3562299898
3587	0.3561783069
3588	0.3561030525
3589	0.3560514908
3590	0.355991925
3591	0.3559607432
3592	0.3559380419
3593	0.3558502627
3594	0.3557917057
3595	0.3557593393
3596	0.3557225174
3597	0.3556640917
3598	0.3556175631
3599	0.3555783276
3600	0.3555291077
3601	0.3554791402
3602	0.3554416214
3603	0.3553881096
3604	0.3553675504
3605	0.3553136136
3606	0.3552660668
3607	0.3552261056
3608	0.3551537566
3609	0.355124521
3610	0.3550800458
3611	0.3550602265
3612	0.3550196127
3613	0.3549687279
3614	0.3549133982
3615	0.3548579743
3616	0.3548065861
3617	0.3547600721
3618	0.3547142986
3619	0.3546490256
3620	0.3546125129
3621	0.3545943206
3622	0.3545394655
3623	0.354483555
3624	0.3544573402
3625	0.3543982541
3626	0.3543281044
3627	0.3542831868
3628	0.3542370028
3629	0.3542092912
3630	0.3541568469
3631	0.3541180356
3632	0.3540568925
3633	0.3539986796
3634	0.3539500351
3635	0.3539019747
3636	0.3538743471
3637	0.3538443937
3638	0.353773745
3639	0.3537511982
3640	0.3536888319
3641	0.3536595148
3642	0.3536077554
3643	0.3535570794
3644	0.3535183107
3645	0.3534852245
3646	0.3534492661
3647	0.3534185974
3648	0.3534026913
3649	0.3533648999
3650	0.3533131957
3651	0.3532775065
3652	0.3532272294
3653	0.3531626651
3654	0.3531220886
3655	0.353067332
3656	0.3530107316
3657	0.3529750081
3658	0.3529018735
3659	0.3528274357
3660	0.3527938521
3661	0.3527497126
3662	0.3526982722
3663	0.3526510297
3664	0.3525977458
3665	0.3525250961
3666	0.3524854241
3667	0.3524584803
3668	0.3524247662
3669	0.3523966581
3670	0.3523717756
3671	0.3523482578
3672	0.3522898251
3673	0.3522625816
3674	0.3522087222
3675	0.3521332178
3676	0.352102235
3677	0.3520520569
3678	0.3519984909
3679	0.3519482484
3680	0.3518875985
3681	0.3518295583
3682	0.351793041
3683	0.3517388987
3684	0.3516725648
3685	0.3516347497
3686	0.3515915277
3687	0.3515302065
3688	0.3515047037
3689	0.3514513955
3690	0.3514114805
3691	0.3513446211
3692	0.3513052165
3693	0.3512924756
3694	0.351235106
3695	0.351166695
3696	0.3511359085
3697	0.3511071585
3698	0.3510629687
3699	0.3510383045
3700	0.3509783967
3701	0.3509513082
3702	0.3508885497
3703	0.3508640755
3704	0.350832354
3705	0.3507967304
3706	0.3507492097
3707	0.3507206981
3708	0.350695436
3709	0.3506492135
3710	0.3506179391
3711	0.3505649682
3712	0.3505201965
3713	0.3504662397
3714	0.3504228184
3715	0.3503741948
3716	0.3503360714
3717	0.3502747713
3718	0.3502052794
3719	0.350187482
3720	0.3501344431
3721	0.35009399
3722	0.350044599
3723	0.3500108789
3724	0.3499712208
3725	0.3498903209
3726	0.3498508701
3727	0.349826564
3728	0.3498016939
3729	0.349756933
3730	0.3497059696
3731	0.349671076
3732	0.3496339657
3733	0.3495841105
3734	0.3495316273
3735	0.3495068521
3736	0.3494549728
3737	0.3493884163
3738	0.3493478812
3739	0.3493240419
3740	0.3492863837
3741	0.3492523323
3742	0.3491869609
3743	0.3491552674
3744	0.3491412402
3745	0.3490708929
3746	0.3490022168
3747	0.3489496915
3748	0.3489215136
3749	0.3488644668
3750	0.3488070659
3751	0.3487802429
3752	0.3487283384
3753	0.3486834411
3754	0.3486387075
3755	0.3486138035
3756	0.3485899089
3757	0.3485349976
3758	0.3485033936
3759	0.3484725419
3760	0.3484199115
3761	0.3483663529
3762	0.3483443126
3763	0.3483012243
3764	0.3482813272
3765	0.3482358461
3766	0.3481759251
3767	0.3481052057
3768	0.3480530101
3769	0.3479942274
3770	0.347970195
3771	0.3479295827
3772	0.347916539
3773	0.3478628684
3774	0.3478272289
3775	0.3477540007
3776	0.3477118865
3777	0.3476744951
3778	0.3476441489
3779	0.3476134628
3780	0.3475692959
3781	0.3474939995
3782	0.3474573489
3783	0.3474151111
3784	0.3473777127
3785	0.3473276182
3786	0.3472773623
3787	0.347247308
3788	0.3472123152
3789	0.3471540206
3790	0.3470893132
3791	0.3470452625
3792	0.346994671
3793	0.3469495799
3794	0.3469074385
3795	0.3468777267
3796	0.346846472
3797	0.3468000548
3798	0.3467719313
3799	0.3467032106
3800	0.3466727154
3801	0.3466088466
3802	0.3465638533
3803	0.3465356086
3804	0.3464805843
3805	0.3464553692
3806	0.3464073636
3807	0.3463755104
3808	0.3463149925
3809	0.3462802971
3810	0.3462418653
3811	0.346204483
3812	0.346154093
3813	0.3461267703
3814	0.3460781303
3815	0.3460347049
3816	0.3460142467
3817	0.3459725252
3818	0.3459203161
3819	0.3458971293
3820	0.3458652021
3821	0.3458384003
3822	0.345800593
3823	0.3457543341
3824	0.3457211573
3825	0.3456737561
3826	0.3456430169
3827	0.345617948
3828	0.3455845229
3829	0.3455289889
3830	0.3454737352
3831	0.3454266624
3832	0.3454008821
3833	0.3453716373
3834	0.3453369816
3835	0.3453011905
3836	0.3452559722
3837	0.3452182858
3838	0.3451676135
3839	0.3450875018
3840	0.3450561486
3841	0.3449895775
3842	0.3449605439
3843	0.3449288435
3844	0.3448810437
3845	0.3448447853
3846	0.3448102187
3847	0.3447271595
3848	0.3447029758
3849	0.3446410125
3850	0.3446148455
3851	0.3445807108
3852	0.3445612517
3853	0.3445286307
3854	0.3444632905
3855	0.3444015034
3856	0.3443638048
3857	0.344341326
3858	0.3443083785
3859	0.3442745733
3860	0.344230585
3861	0.3441946559
3862	0.3441275828
3863	0.3440679211
3864	0.3440013566
3865	0.343960251
3866	0.343939295
3867	0.3438738806
3868	0.3438213658
3869	0.3437290206
3870	0.343698215
3871	0.3436405545
3872	0.3436172327
3873	0.3435740355
3874	0.3435329058
3875	0.3434996441
3876	0.343464665
3877	0.3434039791
3878	0.3433607086
3879	0.3433207776
3880	0.3432573525
3881	0.3432274476
3882	0.3431797218
3883	0.3431380085
3884	0.3430994153
3885	0.3430320763
3886	0.3429743073
3887	0.3429227339
3888	0.3428482291
3889	0.3428286489
3890	0.3427920331
3891	0.3427395278
3892	0.3426802724
3893	0.3426256967
3894	0.3425973576
3895	0.3425516257
3896	0.3425186169
3897	0.3424973234
3898	0.3424673957
3899	0.3423938254
3900	0.3423488835
3901	0.3423085642
3902	0.342276956
3903	0.3422372294
3904	0.3421821711
3905	0.3421324166
3906	0.3420652061
3907	0.3420045033
3908	0.34197306
3909	0.3419271446
3910	0.3418977845
3911	0.3418550306
3912	0.3418296563
3913	0.3417919567
3914	0.3417651414
3915	0.3417374278
3916	0.341716782
3917	0.3416938259
3918	0.3416239117
3919	0.341586418
3920	0.341536451
3921	0.3414903423
3922	0.3414648563
3923	0.3414254168
3924	0.3413806452
3925	0.3413208714
3926	0.3412571048
3927	0.3412157407
3928	0.3411450871
3929	0.3410810344
3930	0.3410457165
3931	0.3410083153
3932	0.340950012
3933	0.340913465
3934	0.3408982009
3935	0.3408510374
3936	0.3407885809
3937	0.3407457109
3938	0.3407151996
3939	0.3406991479
3940	0.3406679943
3941	0.3406388928
3942	0.3405966723
3943	0.3405804581
3944	0.3405663877
3945	0.3405438873
3946	0.3404675128
3947	0.3404393936
3948	0.3403856419
3949	0.3403136333
3950	0.3402480233
3951	0.3401929258
3952	0.340167693
3953	0.340127032
3954	0.3400757433
3955	0.3400251458
3956	0.3399762374
3957	0.3399351538
3958	0.3398574664
3959	0.3397650482
3960	0.3397068481
3961	0.3396629942
3962	0.3396182682
3963	0.3395942725
3964	0.3395283114
3965	0.3394906094
3966	0.3394339075
3967	0.3393688762
3968	0.3393250348
3969	0.3392862486
3970	0.3392591293
3971	0.3392222676
3972	0.3391793224
3973	0.3391538974
3974	0.3391133228
3975	0.3390689108
3976	0.3390088503
3977	0.3389734663
3978	0.3389243623
3979	0.3388441377
3980	0.3388045396
3981	0.3387805267
3982	0.3386952159
3983	0.3386666157
3984	0.338644334
3985	0.3385902951
3986	0.3385509982
3987	0.3385275915
3988	0.3384946648
3989	0.3384603352
3990	0.3384022207
3991	0.3383719995
3992	0.3383358687
3993	0.3383079072
3994	0.3382743654
3995	0.3382388036
3996	0.3382006142
3997	0.3381438994
3998	0.3380963193
3999	0.3380732257
4000	0.3380428917
4001	0.337998927
4002	0.3379440666
4003	0.3379067319
4004	0.3378531087
4005	0.3378234669
4006	0.3377822672
4007	0.3377564426
4008	0.3377360517
4009	0.3376970082
4010	0.3376370827
4011	0.3376073172
4012	0.3375595932
4013	0.3375170458
4014	0.3374710661
4015	0.3374242685
4016	0.3373646017
4017	0.3372848104
4018	0.3372474814
4019	0.3372324594
4020	0.3371702333
4021	0.3371293362
4022	0.3370943266
4023	0.3370297072
4024	0.3369846174
4025	0.3369469374
4026	0.3369182071
4027	0.3368598452
4028	0.336830526
4029	0.3367569424
4030	0.3367172038
4031	0.3366786827
4032	0.3366156957
4033	0.336550145
4034	0.3365235565
4035	0.3364792792
4036	0.3364355773
4037	0.3364072255
4038	0.3363677011
4039	0.3363259628
4040	0.3362793467
4041	0.3362308938
4042	0.3362066624
4043	0.3361316872
4044	0.336115348
4045	0.3360670518
4046	0.3360066214
4047	0.3359345833
4048	0.3359055961
4049	0.3358480369
4050	0.335811616
4051	0.3357636793
4052	0.3357060792
4053	0.3356599341
4054	0.3356347909
4055	0.3355834041
4056	0.335519395
4057	0.3354739652
4058	0.335448667
4059	0.3354259155
4060	0.3353548765
4061	0.3353210334
4062	0.3352816441
4063	0.3352305378
4064	0.3351927191
4065	0.3351627186
4066	0.3351343681
4067	0.3350969247
4068	0.3350482689
4069	0.335012447
4070	0.3349514948
4071	0.3349127355
4072	0.3348799215
4073	0.3348374633
4074	0.3347936603
4075	0.3347291475
4076	0.3346876943
4077	0.3346598462
4078	0.3346097259
4079	0.3345535671
4080	0.3345133968
4081	0.3344548044
4082	0.3344120853
4083	0.3343530455
4084	0.3343349348
4085	0.3343019673
4086	0.3342603952
4087	0.3342284051
4088	0.334208837
4089	0.3341815375
4090	0.3341573204
4091	0.3341361971
4092	0.3340825824
4093	0.3340641684
4094	0.3340233943
4095	0.3339714933
4096	0.3339359389
4097	0.3338950158
4098	0.333861659
4099	0.3338186056
4100	0.3337829498
4101	0.3337369145
4102	0.333707104
4103	0.333686979
4104	0.3336446344
4105	0.3336047514
4106	0.3335649965
4107	0.3335234788
4108	0.3334825234
4109	0.3334570642
4110	0.3334066732
4111	0.33336694
4112	0.3333373096
4113	0.3332973283
4114	0.3332367419
4115	0.3331814956
4116	0.3331433917
4117	0.3330992587
4118	0.3330279499
4119	0.3329909834
4120	0.3329716415
4121	0.3329349149
4122	0.3329138997
4123	0.3328653418
4124	0.3328201684
4125	0.3327738975
4126	0.3327381782
4127	0.3327026743
4128	0.3326389067
4129	0.3325927503
4130	0.3325444725
4131	0.3325216226
4132	0.3324961368
4133	0.3324505459
4134	0.3323955656
4135	0.3323513449
4136	0.3323220617
4137	0.3322941611
4138	0.3322337345
4139	0.3321906823
4140	0.3321068424
4141	0.3320623735
4142	0.3320329134
4143	0.3319667067
4144	0.3318995558
4145	0.3318782812
4146	0.331834626
4147	0.3317793226
4148	0.3317415363
4149	0.3317098255
4150	0.3316738759
4151	0.3316221987
4152	0.331578473
4153	0.3315373982
4154	0.3315243844
4155	0.3314757006
4156	0.3314331888
4157	0.331388067
4158	0.3313268987
4159	0.3312918977
4160	0.3312580887
4161	0.3312088623
4162	0.3311279534
4163	0.3310900948
4164	0.3310517912
4165	0.3309982199
4166	0.3309730918
4167	0.330949497
4168	0.3309260041
4169	0.3308803162
4170	0.3308322706
4171	0.3308214261
4172	0.3307763091
4173	0.3307411274
4174	0.330678038
4175	0.3306548428
4176	0.3306221269
4177	0.3305801681
4178	0.3305346215
4179	0.3305077006
4180	0.3304675787
4181	0.3304225839
4182	0.3303843137
4183	0.3303370177
4184	0.3302796993
4185	0.3302258615
4186	0.3301839549
4187	0.3301289478
4188	0.330107467
4189	0.3300391995
4190	0.3299922096
4191	0.3299474826
4192	0.3299088348
4193	0.3298532269
4194	0.329834928
4195	0.3297805901
4196	0.3297327271
4197	0.3296732511
4198	0.3295866393
4199	0.3295503025
4200	0.3294953979
4201	0.3294650466
4202	0.3294332824
4203	0.3294107058
4204	0.3293785907
4205	0.3293509299
4206	0.3293114512
4207	0.3292903456
4208	0.329228847
4209	0.3292042851
4210	0.3291667284
4211	0.3291268029
4212	0.3290696671
4213	0.329024594
4214	0.3289926325
4215	0.3289315722
4216	0.3288913816
4217	0.3288583312
4218	0.3288252046
4219	0.3287759263
4220	0.328749895
4221	0.3287235604
4222	0.3286763389
4223	0.3286557899
4224	0.3286041542
4225	0.3285738969
4226	0.3285396116
4227	0.3285050519
4228	0.3284244064
4229	0.3283950811
4230	0.3283764012
4231	0.3283235656
4232	0.3282941183
4233	0.3282695225
4234	0.3282148875
4235	0.3281641068
4236	0.3281393825
4237	0.3280984778
4238	0.3280610492
4239	0.3280329617
4240	0.3279943647
4241	0.3279566282
4242	0.3279381527
4243	0.3278854551
4244	0.3278454343
4245	0.32779524
4246	0.3277590739
4247	0.327727849
4248	0.327702738
4249	0.3276827793
4250	0.3276246914
4251	0.3275905387
4252	0.3275525188
4253	0.3275298921
4254	0.3274896489
4255	0.3274690928
4256	0.3274134449
4257	0.3273621647
4258	0.327312986
4259	0.3272813107
4260	0.3272149513
4261	0.3271936179
4262	0.3271630558
4263	0.3271225274
4264	0.3270890155
4265	0.3270442384
4266	0.3270070287
4267	0.3269650958
4268	0.3269372081
4269	0.3269106617
4270	0.3268659678
4271	0.3268177272
4272	0.3267786218
4273	0.3267227464
4274	0.3266710922
4275	0.3266414303
4276	0.3266073443
4277	0.3265781199
4278	0.3265629684
4279	0.3265360944
4280	0.3265072786
4281	0.3264603119
4282	0.3264202306
4283	0.3263863533
4284	0.3263498128
4285	0.3263309685
4286	0.3262962439
4287	0.3262663868
4288	0.3262476541
4289	0.3262126976
4290	0.3261959731
4291	0.3261752496
4292	0.3261002362
4293	0.3260523569
4294	0.3260181021
4295	0.3259715914
4296	0.3259416221
4297	0.3258769019
4298	0.3258312976
4299	0.3257833653
4300	0.3257270989
4301	0.3256763983
4302	0.325644496
4303	0.3255987841
4304	0.3255658718
4305	0.3255183205
4306	0.3254946185
4307	0.3254707642
4308	0.3254277015
4309	0.325369066
4310	0.3252963104
4311	0.3252113103
4312	0.3251775768
4313	0.3251143239
4314	0.3250841212
4315	0.3250525628
4316	0.3250094344
4317	0.3249746885
4318	0.3249221378
4319	0.3248877693
4320	0.3248429822
4321	0.3248085952
4322	0.324774651
4323	0.3247517902
4324	0.3247281589
4325	0.3246537471
4326	0.3245790888
4327	0.3245348168
4328	0.3245123617
4329	0.324472243
4330	0.3244344776
4331	0.3243859184
4332	0.3243228938
4333	0.3242823325
4334	0.3242480284
4335	0.3241868129
4336	0.324125989
